id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;nom_ree;id_reservatorio;nom_reservatorio;num_ordemcs;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutilcon;val_vazaoafluente;val_vazaoturbinada;val_vazaovertida;val_vazaooutrasestruturas;val_vazaodefluente;val_vazaotransferida;val_vazaonatural;val_vazaoartificial;val_vazaoincremental;val_vazaoevaporacaoliquida;val_vazaousoconsuntivo;val_vazaoincrementalbruta
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;MADEIRA;AMUSSN;SANTO ANTONIO;6.0;287.0;2025-01-08;71.27999877929688;51.59000015258789;98.4000015258789;15045.0;14437.0;0.0;608.0;15045.0;0.0;15947.0498046875;;700.4600219726562;-9.425999641418457;63.349700927734375;-51.83000183105469
SE;Sudeste/Centro-Oeste;RCU;AMAZONAS;MADEIRA;AMSU;SAMUEL;7.0;279.0;2025-01-08;81.88999938964844;56.34000015258789;14.15999984741211;476.3299865722656;579.0;0.0;;579.0;;557.6699829101562;;557.6699829101562;3.5799999237060547;0.392300009727478;480.29998779296875
SE;Sudeste/Centro-Oeste;RCU;AMAZONAS;MADEIRA;AMUHRD;RONDON II;8.0;276.0;2025-01-08;265.0299987792969;204.64999389648438;33.59000015258789;166.5399932861328;72.0;0.0;31.0;103.0;;167.47000122070312;;167.47000122070312;0.652999997138977;0.27230000495910645;167.47000122070312
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;MADEIRA;AMDA;DARDANELOS;9.0;310.0;2025-01-08;213.57000732421875;114.68000030517578;15.229999542236328;320.010009765625;268.0;52.0;0.0;320.0;0.0;320.2099914550781;;320.2099914550781;0.003000000026077032;0.1923000067472458;320.2099914550781
SE;Sudeste/Centro-Oeste;RCU;AMAZONAS;TELES PIRES;AMSNPE;SINOP;12.0;227.0;2025-01-08;296.42999267578125;273.6300048828125;35.06999969482422;1328.5999755859375;1425.0;0.0;0.0;1425.0;0.0;1345.199951171875;;1345.199951171875;0.0;3.683500051498413;1332.280029296875
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;TELES PIRES;AMCLR;COLIDER;13.0;228.0;2025-01-08;271.7699890136719;251.25999450683594;61.66999816894531;1570.989990234375;1037.0;665.0;9.0;1702.0;;1446.3599853515625;;124.95999908447266;0.0;3.683500051498413;149.75999450683594
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;TELES PIRES;AMUHTP;TELES PIRES;14.0;229.0;2025-01-08;220.42999267578125;162.7899932861328;97.91000366210938;3053.219970703125;2831.0;188.0;;3019.0;;3078.830078125;;1671.530029296875;2.3320000171661377;3.73580002784729;1829.7900390625
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;TELES PIRES;AMUSMA;SAO MANOEL;15.0;230.0;2025-01-08;161.4600067138672;137.8300018310547;101.41999816894531;2826.56005859375;2532.0;266.0;;2798.0;;3059.969970703125;;15.180000305175781;0.0;3.73580002784729;-184.3699951171875
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;DCUHEC;CANDONGA;23.0;139.0;2025-01-08;327.1000061035156;280.4200134277344;59.18000030517578;311.55999755859375;309.0;0.0;2.0;309.0;;298.989990234375;;298.989990234375;-0.041999999433755875;0.7400000095367432;312.260009765625
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;PCGAMO;GUILM. AMORIM;24.0;192.0;2025-01-08;494.5;377.94000244140625;82.41999816894531;128.2100067138672;123.0;0.0;2.0;123.0;;126.86000061035156;;126.86000061035156;-0.014000000432133675;0.5799999833106995;128.77000427246094
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;DCSCAR;SA CARVALHO;25.0;193.0;2025-01-08;372.7799987792969;257.5899963378906;87.5;119.3499984741211;52.0;67.0;;119.0;;129.9499969482422;;2.8499999046325684;-0.003000000026077032;0.5799999833106995;-5.159999847412109
SE;Sudeste/Centro-Oeste;RES;DOCE;SUDESTE;DCSACM;SANTONIO CM;26.0;193.0;2025-01-08;361.2200012207031;;;359.0;;307.0;;307.0;54.0;;;;;;
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;SASGCM;SALTO GRANDE CM;27.0;134.0;2025-01-08;354.9599914550781;;86.72000122070312;117.19000244140625;128.0;1.0;;129.0;;548.5599975585938;;548.5599975585938;-0.09799999743700027;0.17000000178813934;424.2699890136719
SE;Sudeste/Centro-Oeste;RCU;DOCE;SUDESTE;DCPORT;PORTO ESTRELA;28.0;135.0;2025-01-08;257.20001220703125;206.88999938964844;94.44000244140625;431.92999267578125;252.0;179.0;;431.0;;539.25;;0.0;-0.04699999839067459;0.1899999976158142;-4.599999904632568
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;DCUBAG;BAGUARI;29.0;141.0;2025-01-08;184.72999572753906;166.74000549316406;44.16999816894531;1298.4300537109375;385.0;924.0;0.0;1309.0;;1399.7900390625;;527.739990234375;-0.054999999701976776;3.4700000286102295;450.8299865722656
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;DCAIMO;AIMORES;30.0;143.0;2025-01-08;89.80999755859375;63.959999084472656;53.290000915527344;1917.8299560546875;1110.0;785.0;16.0;1911.0;;1589.6300048828125;;225.67999267578125;-0.20000000298023224;4.588699817657471;626.75
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;DCMASC;MASCARENHAS;31.0;144.0;2025-01-08;60.970001220703125;43.209999084472656;118.31999969482422;2356.7900390625;1012.0;1350.0;;2362.0;;1990.1099853515625;;403.9100036621094;-0.057999998331069946;5.214799880981445;463.19000244140625
SE;Sudeste/Centro-Oeste;RCU;GRANDE;PARANA;GRCAMA;CAMARGOS;32.0;1.0;2025-01-08;909.6900024414062;885.9000244140625;67.58000183105469;137.9600067138672;175.0;0.0;;175.0;;155.5;;155.5;0.07900000363588333;0.21870000660419464;138.25999450683594
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;GRITUT;ITUTINGA;33.0;2.0;2025-01-08;885.6199951171875;857.6500244140625;91.01000213623047;172.62600708007812;173.0;0.0;0.0;173.0;;155.5;;0.0;;;0.0
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;GRFUNI;FUNIL-MG;34.0;4.0;2025-01-08;807.9600219726562;767.8499755859375;80.02999877929688;350.0;350.0;0.0;;350.0;;351.05999755859375;;188.02999877929688;0.13300000131130219;0.8687000274658203;176.27999877929688
SE;Sudeste/Centro-Oeste;RCU;GRANDE;PARANA;GRFURN;FURNAS;35.0;6.0;2025-01-08;760.280029296875;670.22998046875;45.310001373291016;1095.43994140625;151.0;0.0;0.0;151.0;;1369.699951171875;;977.7000122070312;7.591000080108643;4.032599925994873;745.6599731445312
SE;Sudeste/Centro-Oeste;RCU;GRANDE;PARANA;GRMMOR;M. MORAES;36.0;7.0;2025-01-08;663.989990234375;621.1599731445312;79.80000305175781;331.4100036621094;519.0;0.0;1.0;519.0;;1721.780029296875;;180.16000366210938;1.6790000200271606;4.632599830627441;182.44000244140625
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;GRLCBA;L. C. BARRETO;37.0;8.0;2025-01-08;620.719970703125;558.0700073242188;55.04999923706055;568.2100219726562;688.0;0.0;1.0;688.0;;1836.8599853515625;;41.58000183105469;0.2590000033378601;4.692599773406982;49.529998779296875
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;GRJAGU;JAGUARA;38.0;9.0;2025-01-08;557.8400268554688;512.4000244140625;78.0;692.4400024414062;748.0;0.0;;748.0;;1902.0400390625;;17.200000762939453;0.1850000023841858;4.732600212097168;6.860000133514404
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;GRIGAR;IGARAPAVA;39.0;10.0;2025-01-08;511.9200134277344;495.1499938964844;29.56999969482422;903.7100219726562;997.0;0.0;0.0;997.0;;2042.239990234375;;49.220001220703125;0.2919999957084656;4.842599868774414;187.57000732421875
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;GRVGRA;VOLTA GRANDE;40.0;11.0;2025-01-08;494.25;467.04998779296875;54.13999938964844;1065.8599853515625;1111.0;0.0;;1111.0;;2251.199951171875;;109.91000366210938;1.187999963760376;5.022600173950195;96.58000183105469
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;GRPCOL;P. COLOMBIA;41.0;12.0;2025-01-08;466.3800048828125;444.3500061035156;50.849998474121094;1184.8499755859375;1233.0;0.0;0.0;1233.0;;2563.27001953125;;229.3300018310547;0.8679999709129333;6.608699798583984;78.55999755859375
SE;Sudeste/Centro-Oeste;RCU;GRANDE;PARANA;PDCACO;CACONDE;42.0;14.0;2025-01-08;850.489990234375;750.5999755859375;74.43000030517578;67.33000183105469;34.0;0.0;0.0;34.0;0.0;69.4000015258789;;69.4000015258789;0.22200000286102295;0.4099999964237213;67.97000122070312
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;PDECUN;E. DA CUNHA;43.0;15.0;2025-01-08;664.1199951171875;576.6500244140625;80.37999725341797;78.45999908447266;78.0;0.0;0.0;78.0;0.0;114.30999755859375;;43.810001373291016;0.009999999776482582;0.6800000071525574;45.2400016784668
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;PDLIMO;LIMOEIRO;44.0;16.0;2025-01-08;572.4199829101562;546.7000122070312;89.48999786376953;70.2699966430664;69.0;0.0;0.0;69.0;0.0;116.83999633789062;;1.7100000381469727;;;-8.279999732971191
SE;Sudeste/Centro-Oeste;RCU;GRANDE;PARANA;GRMARI;MARIMBONDO;45.0;17.0;2025-01-08;443.6600036621094;383.5400085449219;79.2300033569336;2076.030029296875;2392.0;0.0;0.0;2392.0;;3762.300048828125;;884.3099975585938;2.7119998931884766;16.186100006103516;756.8900146484375
SE;Sudeste/Centro-Oeste;RCU;GRANDE;PARANA;GRAGVL;A. VERMELHA;46.0;18.0;2025-01-08;380.3800048828125;327.4800109863281;65.51000213623047;2980.139892578125;2316.0;0.0;0.0;2316.0;0.0;4493.02978515625;;507.760009765625;3.325000047683716;19.571300506591797;670.5999755859375
SE;Sudeste/Centro-Oeste;FIO;ITABAPOANA;SUDESTE;ITRSL;ROSAL;66.0;217.0;2025-01-08;555.97998046875;361.3999938964844;119.13999938964844;113.55999755859375;32.0;74.0;2.0;108.0;;103.30000305175781;;103.30000305175781;-0.004000000189989805;0.11999999731779099;113.66999816894531
SE;Sudeste/Centro-Oeste;RCU;JEQUITINHONHA;SUDESTE;JEIRAP;IRAPE;67.0;148.0;2025-01-08;496.8299865722656;330.0299987792969;57.43000030517578;453.42999267578125;51.0;0.0;;51.0;;452.7300109863281;;452.7300109863281;-0.828000009059906;0.12999999523162842;452.7300109863281
SE;Sudeste/Centro-Oeste;FIO;MUCURI;SUDESTE;MUSCLA;STA.CLARA-MG;81.0;283.0;2025-01-08;85.45999908447266;33.54999923706055;88.20999908447266;86.20999908447266;81.0;0.0;0.0;81.0;0.0;95.76000213623047;;95.76000213623047;-0.06400000303983688;0.6265000104904175;86.7699966430664
SE;Sudeste/Centro-Oeste;RCU;PARAIBA DO SUL;SUDESTE;PBPARA;PARAIBUNA;82.0;121.0;2025-01-08;709.9199829101562;624.77001953125;74.06999969482422;92.0999984741211;19.0;0.0;0.0;19.0;;75.83999633789062;;75.83999633789062;-2.390000104904175;0.14000000059604645;89.8499984741211
SE;Sudeste/Centro-Oeste;RCU;PARAIBA DO SUL;SUDESTE;PBSTAB;SANTA BRANCA;83.0;122.0;2025-01-08;615.469970703125;575.9000244140625;50.18000030517578;38.47999954223633;36.0;0.0;0.0;36.0;0.0;86.43000030517578;;11.029999732971191;-0.17599999904632568;0.1599999964237213;19.329999923706055
SE;Sudeste/Centro-Oeste;RCU;PARAIBA DO SUL;SUDESTE;PBJAGU;JAGUARI;84.0;120.0;2025-01-08;617.5599975585938;556.25;65.11000061035156;19.34000015258789;7.0;0.0;0.0;7.0;7.0;15.130000114440918;;15.130000114440918;-0.5740000009536743;0.10000000149011612;18.8700008392334
SE;Sudeste/Centro-Oeste;RCU;PARAIBA DO SUL;SUDESTE;PBFUNI;FUNIL;85.0;123.0;2025-01-08;453.2900085449219;394.3999938964844;30.850000381469727;166.7899932861328;161.0;0.0;0.0;161.0;;277.1499938964844;;133.42999267578125;-0.35899999737739563;6.589700222015381;131.75999450683594
SE;Sudeste/Centro-Oeste;RBB;PARAIBA DO SUL;SUDESTE;PBSTAC;SANTA CECILIA;86.0;125.0;2025-01-08;352.8800048828125;349.5199890136719;93.0999984741211;300.54998779296875;0.0;169.0;;169.0;129.0;402.8299865722656;;98.44999694824219;-0.00800000037997961;7.239699840545654;159.19000244140625
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;PBPCDA;PICADA;87.0;126.0;2025-01-08;659.1900024414062;526.5700073242188;98.18000030517578;44.88999938964844;41.0;0.0;1.0;42.0;;44.939998626708984;;44.939998626708984;-0.013000000268220901;0.05999999865889549;44.939998626708984
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;PUSOBR;SOBRAGI;88.0;127.0;2025-01-08;437.489990234375;356.0;100.0;86.0;65.0;19.0;2.0;86.0;;93.88999938964844;;49.93000030517578;-0.0010000000474974513;0.8476999998092651;44.369998931884766
SE;Sudeste/Centro-Oeste;RES;PARAIBA DO SUL;SUDESTE;PBANTA;ANTA;89.0;128.0;2025-01-08;251.35000610351562;234.61000061035156;85.0;531.1799926757812;144.0;184.0;0.0;328.0;205.5800018310547;821.27001953125;631.969970703125;225.1300048828125;;9.093899726867676;153.86000061035156
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;PBUSSI;SIMPLICIO;90.0;129.0;2025-01-08;249.5;139.5;61.95000076293945;205.60000610351562;205.0;0.0;0.0;205.0;;0.0;205.5800018310547;0.0;;;0.0
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;PBILHP;ILHA POMBOS;91.0;130.0;2025-01-08;139.4600067138672;107.6500015258789;74.80999755859375;745.3200073242188;689.0;65.0;0.0;754.0;0.0;946.75;757.4500122070312;91.51000213623047;0.02199999988079071;9.247099876403809;140.41000366210938
SE;Sudeste/Centro-Oeste;RES;PARAIBA DO SUL;SUDESTE;RPSANT;SANTANA;92.0;181.0;2025-01-08;362.8900146484375;;61.72999954223633;8.220000267028809;;0.0;0.0;0.0;123.0;29.299999237060547;169.30999755859375;9.3100004196167;;;8.1899995803833
SE;Sudeste/Centro-Oeste;RBB;PARAIBA DO SUL;SUDESTE;PBVIG;VIGARIO;93.0;182.0;2025-01-08;398.0299987792969;398.1000061035156;65.41000366210938;115.74500274658203;;121.0;0.0;121.0;;0.0;169.30999755859375;0.0;;0.0;115.74500274658203
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;RLNPEC;NILO PEÇANHA;94.0;131.0;2025-01-08;397.989990234375;86.8499984741211;;119.0;120.0;0.0;0.0;120.0;0.0;9.40999984741211;144.0;0.0;0.0;0.029999999329447746;-1.9700000286102295
SE;Sudeste/Centro-Oeste;RES;PARAIBA DO SUL;SUDESTE;RPTOCO;TOCOS;95.0;180.0;2025-01-08;442.8299865722656;;17.739999771118164;18.229999542236328;;0.0;;0.0;18.0;19.989999771118164;;19.989999771118164;;0.029999999329447746;18.260000228881836
SE;Sudeste/Centro-Oeste;RES;PARAIBA DO SUL;SUDESTE;RLLAJE;LAJES;96.0;124.0;2025-01-08;412.5299987792969;;83.80999755859375;22.239999771118164;;19.0;0.0;19.0;-18.0;9.40999984741211;29.389999389648438;9.40999984741211;-0.3540000021457672;0.029999999329447746;3.9200000762939453
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;RLFONT;FONTES;97.0;132.0;2025-01-08;412.5299987792969;89.76000213623047;;22.239999771118164;24.0;;0.0;24.0;;9.40999984741211;42.310001373291016;0.0;0.0;0.029999999329447746;-97.76000213623047
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;RLPPAS;PEREIRA PASSOS;98.0;133.0;2025-01-08;86.31999969482422;48.08000183105469;95.16000366210938;22.239999771118164;127.0;23.0;0.0;150.0;0.0;9.40999984741211;186.30999755859375;;-0.014999999664723873;0.029999999329447746;6.071000099182129
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL;SUDESTE;PBBBRA;BARRA BRAUNA;99.0;185.0;2025-01-08;151.4499969482422;126.75;71.25;254.0;116.0;138.0;;254.0;;338.1400146484375;;338.1400146484375;-0.020999999716877937;1.7071000337600708;255.69000244140625
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PNUSBL;BATALHA;111.0;20.0;2025-01-08;798.489990234375;756.27001953125;86.5;741.280029296875;140.0;0.0;0.0;140.0;;445.29998779296875;;445.29998779296875;0.08900000154972076;0.11999999731779099;741.489990234375
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PNUHSF;S.DO FACÃO;112.0;21.0;2025-01-08;742.9299926757812;675.0700073242188;34.63999938964844;861.75;115.0;0.0;0.0;115.0;;711.4500122070312;;278.7699890136719;0.5899999737739563;0.20000000298023224;722.0900268554688
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PREMBO;EMBORCAÇÃO;113.0;24.0;2025-01-08;640.6599731445312;519.5599975585938;42.470001220703125;965.969970703125;114.0;0.0;;114.0;;1617.68994140625;;924.4600219726562;0.48500001430511475;1.0219000577926636;860.0700073242188
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PRNPON;NOVA PONTE;114.0;25.0;2025-01-08;799.75;696.22998046875;47.2400016784668;523.969970703125;147.0;0.0;;147.0;;566.8900146484375;;566.8900146484375;2.503000020980835;0.7322999835014343;527.2000122070312
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;ARMIRA;MIRANDA;115.0;26.0;2025-01-08;695.739990234375;624.1099853515625;91.04000091552734;242.30999755859375;254.0;0.0;;254.0;;634.02001953125;;27.6200008392334;0.24699999392032623;0.7900000214576721;93.86000061035156
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PNCPB1;C.BRANCO-1;116.0;27.0;2025-01-08;623.47998046875;565.6300048828125;25.350000381469727;262.4700012207031;266.0;0.0;7.0;273.0;;670.469970703125;;3.450000047683716;0.10000000149011612;0.800000011920929;8.369999885559082
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA;PARANA;PNCPB2;C.BRANCO-2;117.0;28.0;2025-01-08;564.8300170898438;518.719970703125;43.31999969482422;292.0;292.0;0.0;;292.0;;747.5599975585938;;8.289999961853027;0.1679999977350235;0.8199999928474426;19.520000457763672
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PNUCB4;CORUMBA-4;118.0;29.0;2025-01-08;841.8400268554688;773.3599853515625;85.30000305175781;338.260009765625;237.0;0.0;;237.0;;190.1699981689453;;190.1699981689453;1.8489999771118164;0.6299999952316284;340.739990234375
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PNUCB3;CORUMBA-3;119.0;203.0;2025-01-08;771.3499755859375;731.0900268554688;82.08999633789062;358.8299865722656;302.0;0.0;0.0;302.0;0.0;273.07000732421875;;67.98999786376953;0.4790000021457672;0.7422999739646912;122.41999816894531
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;COCORU;CORUMBA;120.0;30.0;2025-01-08;592.260009765625;518.0499877929688;84.31999969482422;730.0900268554688;590.0;199.0;0.0;789.0;;886.1099853515625;;611.9299926757812;0.14900000393390656;1.4422999620437622;429.6000061035156
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PRITUM;ITUMBIARA;121.0;31.0;2025-01-08;512.9500122070312;435.6099853515625;61.290000915527344;1653.5699462890625;1456.0;0.0;4.0;1456.0;;3955.85009765625;;651.1799926757812;2.6470000743865967;5.159999847412109;428.3399963378906
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA;PARANA;PRCDOU;C. DOURADA;122.0;32.0;2025-01-08;430.6300048828125;398.4200134277344;70.61000061035156;1195.9100341796875;1251.0;0.0;;1251.0;;4047.610107421875;;84.9000015258789;0.45100000500679016;5.480000019073486;-215.64999389648438
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PRSSIM;SÃO SIMÃO;123.0;33.0;2025-01-08;397.8399963378906;326.760009765625;66.91999816894531;2923.780029296875;2146.0;0.0;;2146.0;;5334.93017578125;;1266.6300048828125;3.693000078201294;13.451899528503418;1727.43994140625
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PNCACU;CACU;124.0;311.0;2025-01-08;476.82000732421875;449.8500061035156;90.58999633789062;583.9099731445312;270.0;312.0;;582.0;2.0;498.82000732421875;;498.82000732421875;0.10400000214576721;0.3700000047683716;584.3800048828125
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA;PARANA;PNUHBC;B.COQUEIROS;125.0;312.0;2025-01-08;447.8999938964844;411.3900146484375;94.73999786376953;568.5700073242188;266.0;282.0;;548.0;;448.260009765625;;20.639999389648438;0.15600000321865082;0.4000000059604645;29.3799991607666
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA;PARANA;PNUFRC;FOZ DO RIO CLARO;126.0;315.0;2025-01-08;353.9200134277344;327.4700012207031;95.77999877929688;388.94000244140625;280.0;108.0;;388.0;;340.8399963378906;;38.5;-0.05999999865889549;0.44769999384880066;-55.79999923706055
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA;PARANA;PNST;SALTO;127.0;262.0;2025-01-08;446.4599914550781;395.8999938964844;95.43000030517578;192.08999633789062;223.0;0.0;0.0;223.0;0.0;166.7899932861328;;166.7899932861328;0.49300000071525574;0.25769999623298645;192.83999633789062
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA;PARANA;PNSV;S.R.VERDINHO;128.0;241.0;2025-01-08;370.4599914550781;326.6099853515625;95.80000305175781;223.13999938964844;213.0;0.0;;213.0;0.0;177.69000244140625;;13.90999984741211;0.24699999392032623;0.2976999878883362;58.18000030517578
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA;PARANA;PNUHES;ESPORA;129.0;290.0;2025-01-08;579.9199829101562;530.97998046875;37.9900016784668;77.72000122070312;69.0;0.0;;69.0;;74.66999816894531;;74.66999816894531;0.12200000137090683;0.07000000029802322;77.91000366210938
SE;Sudeste/Centro-Oeste;RCU;PARANAPANEMA;PARANAPANEMA;PPJURU;JURUMIRIM;133.0;47.0;2025-01-08;564.2080078125;531.7000122070312;50.209999084472656;128.60000610351562;93.0;0.0;0.0;93.0;0.0;232.5399932861328;;232.5399932861328;4.34499979019165;1.059999942779541;134.00999450683594
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA;PARANAPANEMA;PPPJU;PIRAJU;134.0;48.0;2025-01-08;531.5;505.0400085449219;100.0;101.0;100.0;0.0;1.0;101.0;0.0;234.0;;2.7899999618530273;0.17399999499320984;1.1100000143051147;8.220000267028809
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA;PARANAPANEMA;PPPRNP;PARANAPANEMA;135.0;53.0;2025-01-08;504.7300109863281;488.6199951171875;42.5;82.58999633789062;82.0;0.0;1.0;83.0;;234.0;;0.0;;;-19.520000457763672
SE;Sudeste/Centro-Oeste;RCU;PARANAPANEMA;PARANAPANEMA;PPCHAV;CHAVANTES;136.0;49.0;2025-01-08;470.75;398.510009765625;59.38999938964844;107.91999816894531;233.0;0.0;0.0;233.0;0.0;289.19000244140625;;57.83000183105469;4.014999866485596;2.0164999961853027;29.84000015258789
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA;PARANAPANEMA;PPORI;OURINHOS;137.0;249.0;2025-01-08;398.07000732421875;385.8999938964844;114.43000030517578;223.0500030517578;185.0;34.0;2.0;221.0;0.0;291.07000732421875;;1.7200000286102295;0.05400000140070915;2.0541999340057373;-2.359999895095825
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA;PARANAPANEMA;PPSGCS;SALTO GRANDE CS;138.0;50.0;2025-01-08;384.17999267578125;365.9599914550781;81.62000274658203;237.55999755859375;229.0;0.0;0.0;229.0;0.0;334.70001220703125;;43.150001525878906;0.14100000262260437;3.8326001167297363;25.56999969482422
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA;PARANAPANEMA;PPCNO2;CANOAS II;139.0;51.0;2025-01-08;365.8299865722656;351.0299987792969;82.55000305175781;226.67999267578125;192.0;40.0;0.0;232.0;0.0;338.8999938964844;;3.380000114440918;0.2619999945163727;4.12060022354126;3.7300000190734863
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA;PARANAPANEMA;PPCNO1;CANOAS I;140.0;52.0;2025-01-08;350.9200134277344;333.80999755859375;91.62000274658203;241.5;265.0;0.0;0.0;265.0;0.0;347.2099914550781;;7.210000038146973;0.26899999380111694;4.480000019073486;12.380000114440918
SE;Sudeste/Centro-Oeste;RCU;PARANAPANEMA;PARANAPANEMA;PPCAPI;CAPIVARA;142.0;61.0;2025-01-08;331.9800109863281;284.4800109863281;80.55999755859375;706.739990234375;829.0;0.0;0.0;829.0;0.0;716.6199951171875;;120.66999816894531;2.6540000438690186;12.086099624633789;131.74000549316406
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA;PARANAPANEMA;PPTAQU;TAQUARUÇU;143.0;62.0;2025-01-08;283.6499938964844;258.1199951171875;81.3499984741211;761.7999877929688;528.0;100.0;0.0;628.0;0.0;764.8800048828125;;28.459999084472656;0.32499998807907104;12.558699607849121;-41.40999984741211
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA;PARANAPANEMA;PPROSA;ROSANA;144.0;63.0;2025-01-08;257.6700134277344;236.05999755859375;82.55999755859375;706.9099731445312;633.0;0.0;0.0;633.0;0.0;868.1599731445312;;66.72000122070312;0.6579999923706055;14.846099853515625;102.52999877929688
SE;Sudeste/Centro-Oeste;RCU;PARANA;PARANA;PNISOL;I. SOLTEIRA;147.0;34.0;2025-01-08;326.4800109863281;281.3699951171875;67.80000305175781;5419.06005859375;5677.0;0.0;0.0;5677.0;-390.0;10679.8095703125;;333.3999938964844;7.24399995803833;36.789398193359375;579.1599731445312
SE;Sudeste/Centro-Oeste;FIO;PARANA;PARANA;PNJUPI;JUPIA;148.0;45.0;2025-01-08;279.5299987792969;259.2799987792969;83.06999969482422;6765.27001953125;6914.0;0.0;0.0;6914.0;0.0;11980.8896484375;11967.51953125;355.1499938964844;2.2939999103546143;99.62550354003906;313.2900085449219
SE;Sudeste/Centro-Oeste;FIO;PARANA;PARANA;PNUHSD;SAO DOMINGOS;149.0;153.0;2025-01-08;344.4200134277344;310.0;41.25;106.0;100.0;6.0;0.0;106.0;0.0;105.0;;105.0;0.0989999994635582;0.3499999940395355;106.44999694824219
SE;Sudeste/Centro-Oeste;FIO;PARANA;PARANA;PNPPRI;PORTO PRIMAVERA;150.0;46.0;2025-01-08;257.1000061035156;238.1199951171875;39.849998474121094;7530.0;7526.0;0.0;4.0;7530.0;;12868.099609375;12854.73046875;425.3299865722656;5.921999931335449;107.47940063476562;923.7899780273438
SE;Sudeste/Centro-Oeste;FIO;PARANA;ITAIPU;PNITAI;ITAIPU;151.0;66.0;2025-01-08;219.22000122070312;101.93000030517578;91.27999877929688;7439.41015625;9707.0;0.0;;9707.0;;15068.150390625;15054.7802734375;1251.9000244140625;2.9179999828338623;135.05389404296875;0.0
SE;Sudeste/Centro-Oeste;RCU;PARAGUAI;SUDESTE;PYUSMS;MANSO;160.0;278.0;2025-01-08;283.3299865722656;224.35000610351562;55.52000045776367;239.13999938964844;81.0;0.0;0.0;81.0;;267.5199890136719;;267.5199890136719;4.25600004196167;0.23229999840259552;243.6199951171875
